Temps (s),Depl (mm),Force (kN),Jauge 0,Jauge 1,Jauge 2,Jauge 3
13724.458642,13.772,4.746359,-0.000118,-0.001115,-0.002023,-0.000163
13726.958673000001,13.772,4.467696,-0.000107,-0.001108,-0.002018,-0.000153
13728.209273,13.772,4.912111,-0.000111,-0.001113,-0.002016,-0.000157
13730.723238999999,13.772,4.117735,-0.000111,-0.001108,-0.002046,-0.000156
13731.975795,13.772,4.588581,-0.000107,-0.001109,-0.002046,-0.000151
13734.490958,13.772,4.511082,-9.3e-05,-0.001093,-0.00204,-0.000137
13736.975746,13.772,4.502334,-9.6e-05,-0.001097,-0.002041,-0.000143
13738.222726,13.772,4.426262,-9.3e-05,-0.001095,-0.002046,-0.000139
13740.723767,13.772,4.525247,-9e-05,-0.001092,-0.002043,-0.000131
13741.974248,13.772,4.57474,-8.7e-05,-0.001093,-0.002045,-0.000134
13744.475561,13.772,4.449488,-0.000102,-0.001101,-0.002044,-0.000145
13746.976756,13.772,4.58856,-9.5e-05,-0.001093,-0.002043,-0.000136
13748.225625,13.772,4.290803,-9.8e-05,-0.001097,-0.002046,-0.000141
13750.739623000001,13.772,4.387374,-9.4e-05,-0.001092,-0.002052,-0.000136
13751.990005,13.772,4.225675,-8.9e-05,-0.00109,-0.002047,-0.000134
13754.506083,13.772,4.61629,-9.6e-05,-0.001097,-0.002079,-0.000141
13757.021518,13.772,4.244382,-9.9e-05,-0.001099,-0.002075,-0.000142
13758.27312,13.772,4.360402,-9.8e-05,-0.001097,-0.002076,-0.00014
13760.772705,13.772,4.363479,-9.7e-05,-0.001098,-0.002082,-0.000143
13762.021587,13.772,4.683784,-0.000101,-0.001102,-0.002078,-0.000148
13764.521692,13.772,4.507061,-0.000105,-0.001106,-0.002076,-0.000153
13767.021669,13.772,4.876386,-0.000102,-0.001099,-0.002085,-0.000143
13767.28855,13.772,4.40424,-9.9e-05,-0.001095,-0.002087,-0.000139
13768.535924,13.772,4.371209,-9.6e-05,-0.001095,-0.002083,-0.000138
13769.784924,13.772,4.439031,-9.5e-05,-0.001094,-0.002082,-0.000139
13772.285794,13.772,4.387072,-9.2e-05,-0.001096,-0.002079,-0.000138
13773.553036,13.772,4.49497,-8.9e-05,-0.001095,-0.002073,-0.000136
13776.067288,13.772,4.349346,-7.9e-05,-0.001089,-0.002075,-0.000125
13778.582735,13.772,4.350699,-7.6e-05,-0.001083,-0.002077,-0.00012
13779.833886,13.771,5.008639,-7.6e-05,-0.001085,-0.002073,-0.00012
13782.364735,13.772,4.623453,-7.3e-05,-0.001085,-0.00208,-0.000112
13783.613222,13.772,4.304464,-7e-05,-0.001083,-0.002076,-0.000108
13786.131513,13.772,4.390212,-7.1e-05,-0.001089,-0.002081,-0.000107
13788.630877,13.772,4.281089,-7.5e-05,-0.001094,-0.002075,-0.000109
13789.89588,13.772,4.213128,-7.4e-05,-0.001096,-0.002074,-0.000109
13792.427296,13.772,4.049127,-7.2e-05,-0.001098,-0.002084,-0.000108
13793.692824,13.772,4.067526,-7.5e-05,-0.001102,-0.002079,-0.000108
13796.224151999999,13.772,4.411683,-6.9e-05,-0.001102,-0.002077,-0.000105
13797.490515,13.772,3.820534,-6.8e-05,-0.001103,-0.00208,-0.0001
13800.021763,13.772,4.061839,-6.4e-05,-0.001105,-0.002078,-9.8e-05
13802.535742,13.772,3.953277,-6.6e-05,-0.001109,-0.002078,-0.000104
13803.786379,13.772,4.093888,-7e-05,-0.001112,-0.002077,-9.8e-05
13806.317754,13.772,3.770209,-8e-05,-0.001123,-0.002067,-0.000108
13807.583089,13.772,4.316655,-7.9e-05,-0.001122,-0.002068,-0.000104
13810.083239,13.772,3.843904,-7.2e-05,-0.001119,-0.002077,-0.000102
13812.612909,13.772,4.066364,-8.1e-05,-0.001129,-0.002087,-0.000108
13813.864967,13.772,3.62468,-8.4e-05,-0.001129,-0.002085,-0.000107
13816.396141,13.772,3.590435,-7.9e-05,-0.00113,-0.002087,-0.000102
13817.647288,13.772,3.799308,-8e-05,-0.001133,-0.002081,-0.0001
13820.162737,13.772,3.482245,-7.3e-05,-0.00113,-0.00208,-9e-05
13822.67708,13.772,3.83428,-6e-05,-0.001118,-0.002073,-7.1e-05
13823.942742,13.772,3.807107,-5.6e-05,-0.001114,-0.00207,-6.5e-05
13826.443212,13.772,3.398974,-5.1e-05,-0.001114,-0.002066,-6e-05
13827.707864,13.772,3.308376,-5.1e-05,-0.001114,-0.002072,-5.6e-05
13830.208349,13.772,3.768341,-4.9e-05,-0.001113,-0.002077,-5.4e-05
13831.473259999999,13.772,3.349433,-5.4e-05,-0.001118,-0.002078,-6.2e-05
13833.973834999999,13.772,3.476648,-5.3e-05,-0.001121,-0.002077,-5.6e-05
13836.505411,13.772,3.332743,-4.5e-05,-0.001115,-0.002069,-4.8e-05
13837.756127,13.772,2.702447,-4.4e-05,-0.001116,-0.002069,-4.3e-05
13840.270419,13.772,3.294513,-3.8e-05,-0.001114,-0.002071,-4e-05
13841.521605,13.772,3.643551,-4e-05,-0.001119,-0.002061,-4.5e-05
13844.036974,13.772,3.352197,-4.4e-05,-0.001125,-0.00207,-4.7e-05
13846.552391,13.772,3.27386,-4.7e-05,-0.001129,-0.00208,-4.8e-05
13847.802966,13.772,3.230388,-4.8e-05,-0.001131,-0.002081,-4.6e-05
13850.332445,13.772,3.351295,-3.7e-05,-0.001123,-0.002081,-3.2e-05
13851.582866,13.772,3.214956,-3.2e-05,-0.001118,-0.00208,-2.5e-05
13854.115738999999,13.772,3.153558,-3.8e-05,-0.001123,-0.002079,-2.7e-05
13856.615656,13.772,3.112718,-3.3e-05,-0.001121,-0.00208,-1.7e-05
13857.864993,13.772,3.143499,-3e-05,-0.00112,-0.002077,-1.3e-05
13860.39627,13.772,2.617717,-3e-05,-0.001124,-0.002065,-1.4e-05
13861.66296,13.772,3.063538,-2.6e-05,-0.001122,-0.002066,-1.1e-05
13864.193054,13.772,3.277679,-2.5e-05,-0.001121,-0.002062,-1.1e-05
13866.693229,13.772,3.037272,-2.7e-05,-0.001125,-0.002062,-9e-06
13867.943941,13.772,3.07816,-2.4e-05,-0.001125,-0.002063,-4e-06
13870.443309,13.772,3.06096,-1.6e-05,-0.001118,-0.002071,1e-05
13871.708316,13.772,2.707147,-1.4e-05,-0.001117,-0.002071,1.3e-05
13874.225085,13.772,2.850989,-1.7e-05,-0.00112,-0.002069,9e-06
13875.474745,13.772,2.861488,-1.7e-05,-0.001121,-0.002061,1.4e-05
13878.00643,13.772,2.648906,-1.3e-05,-0.001122,-0.002067,1.5e-05
13880.520792,13.772,2.765701,-1.1e-05,-0.001123,-0.002067,1.7e-05
13881.786716999999,13.772,2.835317,-9e-06,-0.00112,-0.002066,2.3e-05
13884.31786,13.772,2.839975,-2e-06,-0.001116,-0.00206,3.2e-05
13885.58391,13.772,2.742369,0.0,-0.001113,-0.002065,4e-05
13888.114618,13.772,2.152732,6e-06,-0.001111,-0.002057,4.3e-05
13890.632255999999,13.772,2.654095,1e-05,-0.001109,-0.002058,5e-05
13891.895395,13.772,2.674164,1.2e-05,-0.00111,-0.002059,5.3e-05
13894.39752,13.772,2.612066,1.3e-05,-0.001109,-0.002055,5.7e-05
13895.64579,13.772,2.635346,1.4e-05,-0.001109,-0.002057,5.8e-05
13898.161608999999,13.772,2.599594,1.8e-05,-0.001108,-0.002062,6.6e-05
13900.676408,13.772,2.513161,2.3e-05,-0.001105,-0.002057,7.2e-05
13901.927182,13.772,2.605812,2.5e-05,-0.001103,-0.00206,7.4e-05
13904.443267999999,13.772,2.479563,3.2e-05,-0.001099,-0.002057,8.1e-05
13905.709572,13.772,2.39045,3.4e-05,-0.001099,-0.002052,8.3e-05
13908.223879,13.772,2.347775,3.7e-05,-0.001097,-0.00206,9.2e-05
13910.723972,13.772,2.657771,4.2e-05,-0.001096,-0.00206,9.9e-05
13911.989873999999,13.772,2.365834,4.4e-05,-0.001094,-0.002054,0.000102
13914.521368,13.772,2.367659,4.8e-05,-0.001088,-0.002063,0.000106
13915.770555,13.772,2.322055,4.7e-05,-0.001091,-0.002056,0.000105
13918.271845,13.772,2.321323,5e-05,-0.001094,-0.002055,0.00011
13919.536367,13.772,2.435211,5.5e-05,-0.001092,-0.002059,0.000114
13922.069015,13.772,2.520843,5.2e-05,-0.001094,-0.002058,0.000115
13924.568631,13.772,2.336841,5.1e-05,-0.001098,-0.002051,0.000115
13925.8331,13.772,2.207387,5.5e-05,-0.001096,-0.002053,0.000118
13928.333578,13.772,2.099765,5.5e-05,-0.001096,-0.002054,0.000121
13929.599366999999,13.772,1.949483,5.4e-05,-0.001097,-0.002057,0.000123
13932.114666,13.772,2.186002,5.8e-05,-0.001095,-0.002056,0.000127
13934.630717,13.772,2.265395,5.4e-05,-0.001101,-0.002051,0.000121
13935.895727,13.772,1.351034,5.3e-05,-0.001102,-0.002052,0.000122
13938.411877,13.772,2.097622,5.5e-05,-0.001105,-0.002047,0.000126
13939.661872,13.772,2.291459,5.5e-05,-0.001105,-0.00205,0.000127
13942.163182,13.772,1.977473,5.6e-05,-0.001103,-0.002052,0.000134
13944.676685,13.772,2.013507,5.8e-05,-0.001104,-0.002056,0.000133
13945.927294,13.772,1.994487,5.6e-05,-0.001106,-0.002051,0.000134
13948.458596999999,13.772,2.008498,6.2e-05,-0.001101,-0.002053,0.000142
13949.708709999999,13.772,1.880148,6.1e-05,-0.001102,-0.002047,0.000142
13952.240804,13.772,2.081042,6.4e-05,-0.001101,-0.002053,0.000148
13953.506017,13.772,1.779672,6.4e-05,-0.001102,-0.002047,0.000148
13956.020808,13.772,1.72306,6.9e-05,-0.0011,-0.002053,0.000155
13958.521589,13.772,1.624637,7.3e-05,-0.001099,-0.002053,0.00016
13959.769987,13.772,1.684321,7.5e-05,-0.0011,-0.002047,0.000162
13962.271085,13.772,1.636054,7.4e-05,-0.001099,-0.002048,0.000166
13963.521104,13.772,1.701059,7.6e-05,-0.001097,-0.002056,0.000168
13966.021493,13.772,1.914123,8.1e-05,-0.0011,-0.002054,0.00017
13968.535777,13.772,2.206257,7.8e-05,-0.001101,-0.002051,0.000169
13969.802853,13.772,1.838921,7.9e-05,-0.001101,-0.002054,0.000171
13972.318513,13.772,1.545085,7.7e-05,-0.001102,-0.00205,0.000174
13973.582876999999,13.772,1.635099,8e-05,-0.001102,-0.002051,0.000175
13976.099076,13.772,1.50112,8.2e-05,-0.001099,-0.002053,0.000177
13978.616184,13.772,1.604721,7.6e-05,-0.0011,-0.002047,0.000174
13979.864518999999,13.772,1.66293,7.7e-05,-0.001099,-0.002049,0.000175
13982.364043,13.772,1.593331,7.4e-05,-0.0011,-0.002049,0.000171
13983.615362,13.772,1.711107,7.4e-05,-0.001101,-0.002046,0.000168
13986.130905,13.772,2.23203,7.2e-05,-0.0011,-0.002043,0.000167
13988.646216,13.772,1.766743,7e-05,-0.001099,-0.002044,0.000165
13989.897206,13.772,1.671657,7.2e-05,-0.001097,-0.002044,0.000167
13992.411345,13.772,1.746079,7.3e-05,-0.001096,-0.002039,0.000164
13993.656169,13.772,1.512176,7.1e-05,-0.001095,-0.002046,0.000165
13996.161503,13.772,1.831139,7.2e-05,-0.00109,-0.002044,0.000163
13998.67758,13.772,2.341451,6.9e-05,-0.001094,-0.002043,0.000156
13999.943717,13.772,1.434905,6.9e-05,-0.001093,-0.002043,0.000157
14002.458861,13.772,1.872053,7.1e-05,-0.001089,-0.002042,0.000153
14003.725094,13.772,2.147103,6.6e-05,-0.00109,-0.002044,0.000148
14006.256789,13.772,1.971791,6.1e-05,-0.001094,-0.00204,0.000142
14007.520552,13.772,2.020891,5.6e-05,-0.001096,-0.002043,0.000136
14010.051761,13.772,1.912664,5.7e-05,-0.001099,-0.002043,0.000128
14012.531534,13.772,2.608623,5.8e-05,-0.001093,-0.002043,0.000129
14013.766099999999,13.772,2.137586,5.3e-05,-0.001098,-0.002046,0.000125
14016.234027,13.772,2.070384,4.4e-05,-0.001102,-0.002046,0.000118
14018.723695,13.772,2.316904,4.6e-05,-0.001101,-0.002047,0.000115
14019.973528999999,13.772,2.272716,3.9e-05,-0.001107,-0.002038,0.000108
14022.472942,13.772,2.196681,2.8e-05,-0.001114,-0.002041,9.1e-05
14023.723319,13.772,2.090146,2.8e-05,-0.001113,-0.002047,9.4e-05
14026.224742999999,13.772,2.3284,3.2e-05,-0.001107,-0.002052,9.3e-05
14027.491063,13.772,2.556759,2.6e-05,-0.00111,-0.00205,8.7e-05
14030.021341,13.772,2.266631,1.6e-05,-0.001116,-0.002057,8.1e-05
14032.55402,13.772,2.498932,1.6e-05,-0.001114,-0.00205,8.1e-05
14033.803441,13.772,2.328331,1.9e-05,-0.00111,-0.002053,8e-05
14036.317751,13.772,2.245717,1.3e-05,-0.001117,-0.002053,7.2e-05
14037.567845,13.772,2.37533,7e-06,-0.001122,-0.002056,6.8e-05
14040.098832,13.772,2.839248,1e-05,-0.001113,-0.002053,7e-05
14042.615851,13.772,2.637479,1e-05,-0.001115,-0.002057,6.5e-05
14043.880681,13.772,2.529363,1e-06,-0.001121,-0.002049,5.3e-05
14046.395074,13.772,2.566807,-5e-06,-0.001124,-0.002057,4.8e-05
14047.646329,13.772,2.570808,-3e-06,-0.00112,-0.002062,5.2e-05
14050.161241,13.772,2.534668,-6e-06,-0.001122,-0.00206,4.4e-05
14052.676903,13.772,2.540833,-9e-06,-0.001122,-0.002062,4.1e-05
14053.926833,13.772,2.859535,-1.2e-05,-0.001124,-0.002069,3.5e-05
14056.442391,13.772,2.660281,-1.4e-05,-0.001122,-0.002065,3.4e-05
14057.70899,13.772,2.703476,-1.1e-05,-0.001118,-0.002063,3.7e-05
14060.223850999999,13.772,2.806669,-1.5e-05,-0.00112,-0.002062,2.9e-05
14061.474721999999,13.772,2.716368,-1.4e-05,-0.001119,-0.002057,2.8e-05
14063.990679999999,13.772,2.807926,-1.2e-05,-0.001118,-0.002056,2.6e-05
14066.505699,13.772,2.925777,-6e-06,-0.001112,-0.002067,2.7e-05
14067.771651,13.772,2.824537,-1.7e-05,-0.001122,-0.002064,1.3e-05
14070.286926,13.772,2.885987,-3.4e-05,-0.001132,-0.002071,3e-06
14071.552759,13.772,2.773182,-3.7e-05,-0.001133,-0.00207,-2e-06
14074.068436,13.772,2.931581,-3.5e-05,-0.001127,-0.002075,5e-06
14076.583074,13.772,2.956027,-2.4e-05,-0.001119,-0.002068,1e-05
14077.831656999999,13.772,3.034301,-2e-05,-0.001114,-0.002059,1.3e-05
14080.349076,13.772,3.446615,-1e-05,-0.001103,-0.002068,2.1e-05
14081.598967,13.772,3.03255,-6e-06,-0.001098,-0.002075,2.5e-05
14084.115227,13.772,3.050217,-2.2e-05,-0.001107,-0.002078,1.3e-05
14086.614742,13.772,3.075656,-3.8e-05,-0.001121,-0.002083,-1.4e-05
14087.879595,13.772,2.984357,-4.2e-05,-0.001122,-0.002074,-1.6e-05
14090.412354,13.772,3.044684,-4.3e-05,-0.001123,-0.002069,-2.1e-05
14091.661725,13.772,3.176222,-4.3e-05,-0.001119,-0.002069,-2e-05
14094.178705,13.772,3.087751,-3e-05,-0.001112,-0.002074,-1.4e-05
14096.692936,13.772,3.252676,-3.4e-05,-0.001113,-0.002076,-2e-05
14097.943509,13.772,3.042386,-3.9e-05,-0.001115,-0.002073,-2.8e-05
14100.458902,13.772,3.245238,-3.2e-05,-0.001107,-0.002078,-1.6e-05
14101.72454,13.772,3.515838,-3.4e-05,-0.001108,-0.002073,-2.2e-05
14104.25552,13.772,3.22998,-5.4e-05,-0.001126,-0.002067,-4.3e-05
14105.505849,13.772,3.357211,-5.3e-05,-0.001124,-0.00206,-4.1e-05
14108.021126,13.772,3.074886,-6.7e-05,-0.001132,-0.002071,-5.4e-05
14110.521208,13.772,4.490307,-5.2e-05,-0.001117,-0.002077,-4.7e-05
14111.771347,13.772,3.502882,-5.4e-05,-0.001114,-0.002081,-4.7e-05
14114.271542999999,13.772,3.829039,-6.7e-05,-0.001126,-0.002078,-6.4e-05
14115.521444,13.772,3.200138,-6.9e-05,-0.001128,-0.002079,-6.3e-05
14118.053064,13.772,3.366145,-6.8e-05,-0.001124,-0.002075,-7.2e-05
14120.567866,13.772,3.546343,-6.4e-05,-0.001121,-0.002069,-6.4e-05
14121.817759,13.772,3.789727,-5.9e-05,-0.001113,-0.002075,-5.8e-05
14124.333399,13.772,3.685478,-5.8e-05,-0.00111,-0.002082,-5.8e-05
14125.598725,13.772,3.583114,-6.5e-05,-0.001117,-0.002082,-6.8e-05
14128.130681,13.772,4.145725,-6.1e-05,-0.001108,-0.002082,-6.4e-05
14130.631401,13.772,3.778602,-6.2e-05,-0.001106,-0.002084,-6e-05
14131.880614,13.772,3.859799,-6.7e-05,-0.001106,-0.002086,-6.4e-05
14134.395786,13.772,3.805892,-7e-05,-0.001108,-0.002087,-7.4e-05
14135.646227,13.772,3.674953,-7.2e-05,-0.00111,-0.002081,-7.7e-05
14138.160695999999,13.772,4.00034,-7.5e-05,-0.001114,-0.002083,-8.5e-05
14140.662436,13.772,3.914464,-8.2e-05,-0.001113,-0.002084,-9e-05
14141.927043,13.772,3.561383,-8e-05,-0.001114,-0.002085,-9.3e-05
14144.427407,13.772,4.07012,-8e-05,-0.001114,-0.002087,-9.4e-05
14145.694453,13.772,4.041615,-7.6e-05,-0.001109,-0.002082,-9.2e-05
14148.192817,13.772,4.105045,-7.5e-05,-0.001105,-0.002088,-9.5e-05
14150.693154,13.772,4.044469,-8.4e-05,-0.001107,-0.002091,-0.0001
14151.944169,13.772,3.972599,-8.8e-05,-0.001115,-0.002087,-0.000109
14154.458868,13.772,3.727995,-8.3e-05,-0.001109,-0.002082,-0.000106
14155.708537,13.772,3.826094,-7.8e-05,-0.001102,-0.002091,-9.7e-05
14158.241465,13.772,3.508729,-8.9e-05,-0.001112,-0.002088,-0.000119
14160.741441,13.772,4.273237,-8.9e-05,-0.001106,-0.002092,-0.00012
14162.00558,13.772,4.166002,-0.000102,-0.00112,-0.002094,-0.00014
14164.521195,13.772,4.104477,-0.000119,-0.001134,-0.002086,-0.000157
14165.78598,13.772,4.411847,-0.000114,-0.001128,-0.002086,-0.000145
14168.302087,13.772,4.276277,-0.0001,-0.001113,-0.00209,-0.00013
14169.552075,13.772,4.260207,-9.9e-05,-0.001109,-0.002088,-0.00013
14172.068634,13.772,4.510605,-0.000103,-0.001105,-0.002092,-0.000134
14174.583811,13.772,4.32821,-9.7e-05,-0.001099,-0.00209,-0.000134
14175.833902999999,13.772,4.47159,-0.0001,-0.0011,-0.002083,-0.000137
14178.34863,13.772,4.082274,-9.7e-05,-0.001096,-0.002082,-0.000138
14179.615849,13.772,4.801152,-9.6e-05,-0.001095,-0.00208,-0.000135
14182.114556999999,13.772,4.381586,-0.0001,-0.001094,-0.002081,-0.000139
14184.646563,13.772,4.306803,-9.5e-05,-0.001089,-0.002089,-0.00014
14185.911427,13.772,5.02192,-9.3e-05,-0.001084,-0.002085,-0.00014
14188.427451,13.772,4.81276,-9.5e-05,-0.001084,-0.002087,-0.000146
14189.676546,13.772,4.610349,-9.6e-05,-0.001087,-0.002077,-0.000151
14192.177093,13.772,4.711806,-9.7e-05,-0.001084,-0.002077,-0.000151
14194.693552,13.772,4.742741,-0.0001,-0.001081,-0.00208,-0.000156
14195.958811,13.772,4.466964,-9.9e-05,-0.001081,-0.002079,-0.000156
14198.489469,13.772,4.977896,-9.9e-05,-0.001078,-0.002082,-0.000156
14199.737641,13.772,4.892286,-9.6e-05,-0.001075,-0.002082,-0.000156
14202.255936,13.772,5.005107,-9.2e-05,-0.001071,-0.002072,-0.000152
14203.521834,13.772,5.049512,-9e-05,-0.001069,-0.002074,-0.000155
14206.052758,13.772,5.032705,-9.3e-05,-0.001069,-0.002071,-0.000158
14208.568073999999,13.772,5.142651,-9.3e-05,-0.001074,-0.002074,-0.000162
14209.818981,13.772,4.919799,-9.1e-05,-0.00107,-0.002066,-0.000162
14212.317767,13.772,5.332676,-9.4e-05,-0.001067,-0.002063,-0.000168
14213.567015,13.772,5.171136,-9.1e-05,-0.001066,-0.002069,-0.000165
14216.067874,13.772,4.848952,-9e-05,-0.001062,-0.002072,-0.000167
14218.568701,13.772,4.933619,-9.4e-05,-0.001064,-0.002073,-0.000175
14219.83329,13.772,5.355518,-0.000102,-0.001067,-0.002068,-0.000182
14222.365507,13.772,5.365292,-0.000105,-0.001069,-0.002068,-0.000187
14223.614782,13.772,4.906955,-0.000102,-0.001065,-0.002068,-0.000187
14226.114565,13.772,5.514508,-0.000102,-0.001063,-0.002068,-0.00019
14228.630893,13.772,5.293686,-0.000107,-0.001067,-0.002069,-0.000197
14229.896173,13.772,5.636208,-0.000109,-0.001068,-0.002068,-0.000199
14232.396456,13.772,5.28014,-0.000117,-0.001072,-0.002072,-0.000212
14233.661838,13.772,5.283062,-0.000117,-0.001071,-0.002075,-0.000215
14236.177063,13.772,5.397431,-0.000117,-0.001069,-0.002069,-0.000219
14238.677271,13.772,5.415863,-0.000119,-0.001065,-0.002068,-0.000221
14239.927527,13.772,5.416022,-0.000118,-0.001065,-0.002067,-0.000219
14242.428077,13.772,5.481999,-0.000119,-0.001062,-0.002067,-0.000223
14243.677638,13.772,5.871373,-0.000121,-0.001063,-0.002069,-0.000225
14246.208322999999,13.772,6.041996,-0.000124,-0.001064,-0.002064,-0.000231
14248.708642,13.772,5.438439,-0.000124,-0.001063,-0.00206,-0.000234
14249.975083,13.772,5.432543,-0.000125,-0.001059,-0.002063,-0.000233
14252.506519,13.772,5.652038,-0.000118,-0.001057,-0.002062,-0.000233
14253.756838,13.772,5.331295,-0.000119,-0.001055,-0.002061,-0.000233
14256.286669,13.772,5.674189,-0.000122,-0.001055,-0.002057,-0.000242
14257.553372,13.772,5.851081,-0.000127,-0.001058,-0.002054,-0.000244
14260.068396,13.772,5.764016,-0.000131,-0.001059,-0.002054,-0.000249
14262.567002,13.772,5.869142,-0.000126,-0.001049,-0.002055,-0.000242
14263.816949,13.772,5.866592,-0.000124,-0.001047,-0.002056,-0.000243
14266.303719,13.772,5.967521,-0.00013,-0.001053,-0.002055,-0.000252
14267.553758,13.772,5.989991,-0.000133,-0.001055,-0.002044,-0.000259
14270.067864999999,13.772,5.951479,-0.000136,-0.001057,-0.002044,-0.000268
14272.582929,13.772,5.679448,-0.000133,-0.001051,-0.002046,-0.000264
14273.831717,13.772,5.521042,-0.000134,-0.00105,-0.002043,-0.000263
14276.33427,13.772,6.051929,-0.000133,-0.001048,-0.002042,-0.000267
14277.599552,13.772,6.177453,-0.000134,-0.001047,-0.002042,-0.000266
14280.131125,13.772,6.040349,-0.000138,-0.001047,-0.002044,-0.000273
14282.646258,13.772,6.836098,-0.000139,-0.001044,-0.002048,-0.000274
14283.911163,13.772,6.197267,-0.000141,-0.001047,-0.002042,-0.000279
14286.41344,13.772,6.274877,-0.000148,-0.00105,-0.00204,-0.000287
14287.677147,13.772,6.121305,-0.000146,-0.001047,-0.002043,-0.000288
14290.193477,13.772,6.705262,-0.000143,-0.001047,-0.002043,-0.000289
14292.693233,13.772,6.490335,-0.000149,-0.001046,-0.002039,-0.000296
14293.943653,13.772,6.069832,-0.000151,-0.001048,-0.002049,-0.000299
14296.459053999999,13.772,6.411876,-0.000155,-0.001049,-0.002042,-0.000304
14297.723786,13.772,6.084067,-0.000157,-0.00105,-0.002044,-0.000307
14300.222892,13.772,6.274293,-0.000161,-0.001049,-0.002044,-0.000312
14302.739661,13.772,6.491982,-0.000165,-0.001051,-0.002043,-0.000319
14304.006199,13.772,6.771344,-0.000164,-0.001048,-0.002046,-0.000318
14306.521419,13.772,6.750414,-0.000161,-0.001043,-0.002046,-0.000317
14307.788089,13.772,6.843376,-0.00016,-0.001043,-0.002042,-0.00032
14310.285785,13.772,6.578197,-0.000162,-0.001041,-0.002049,-0.000324
14311.553163999999,13.772,6.832858,-0.00016,-0.001039,-0.002045,-0.000324
14314.06757,13.772,6.474877,-0.000168,-0.001045,-0.002051,-0.000332
14316.582765,13.772,6.856603,-0.000167,-0.001043,-0.002044,-0.000333
14317.833186,13.772,6.878701,-0.000164,-0.001039,-0.002047,-0.000332
14320.334141,13.772,7.083853,-0.000166,-0.001037,-0.002044,-0.000334
14321.583445,13.772,6.434612,-0.000169,-0.001039,-0.002044,-0.00034
14324.098763,13.772,6.523429,-0.000173,-0.00104,-0.002041,-0.000344
14326.616195999999,13.772,6.741224,-0.000172,-0.001036,-0.002048,-0.000344
14327.864405,13.772,6.628077,-0.000176,-0.001035,-0.002043,-0.000349
14330.39436,13.772,7.16279,-0.000176,-0.001037,-0.002047,-0.000352
14331.64684,13.772,6.742659,-0.000178,-0.001036,-0.002046,-0.000353
14334.161575,13.772,6.88072,-0.00018,-0.001036,-0.002044,-0.000358
14336.677394,13.772,6.963375,-0.000186,-0.001037,-0.002042,-0.000369
14337.943041,13.772,7.194662,-0.000185,-0.001038,-0.002042,-0.000371
14340.458164,13.772,7.310306,-0.000182,-0.001034,-0.00204,-0.00037
14341.708972,13.772,7.193494,-0.000185,-0.001035,-0.002042,-0.000373
14344.208657,13.772,7.557848,-0.000188,-0.001036,-0.002043,-0.000377
14346.70876,13.772,7.81049,-0.000187,-0.001031,-0.002048,-0.000378
14347.958657,13.772,7.355884,-0.00019,-0.001032,-0.00204,-0.000385
14350.489341999999,13.772,7.110041,-0.000191,-0.001031,-0.002044,-0.000386
14351.736407,13.772,6.617612,-0.000193,-0.001032,-0.002041,-0.00039
14354.225081,13.772,7.632376,-0.00019,-0.001028,-0.002051,-0.00039
14356.756312,13.772,7.636361,-0.000193,-0.001028,-0.002045,-0.000392
14358.020782,13.772,6.896071,-0.000194,-0.001027,-0.002045,-0.000393
14360.521159,13.772,7.743292,-0.000202,-0.001032,-0.002048,-0.000405
14361.771669,13.772,7.02133,-0.000206,-0.001032,-0.002048,-0.000409
14364.27166,13.772,7.256495,-0.00021,-0.001033,-0.002049,-0.000412
14365.536666,13.772,7.468765,-0.000212,-0.001033,-0.002047,-0.000413
14368.053652999999,13.772,6.63323,-0.000208,-0.001031,-0.002047,-0.000415
14370.566792,13.772,7.66733,-0.000205,-0.001027,-0.002053,-0.000413
14371.817776,13.772,7.265048,-0.000207,-0.001027,-0.00205,-0.000416
14374.333373,13.772,7.290757,-0.000205,-0.001021,-0.002047,-0.000417
14375.598779,13.772,7.125287,-0.000207,-0.001022,-0.002048,-0.00042
14378.115688,13.772,7.808153,-0.000216,-0.001028,-0.002044,-0.000431
14380.630858999999,13.772,8.069242,-0.000217,-0.001025,-0.00204,-0.000431
14381.880777999999,13.772,7.151156,-0.000215,-0.00102,-0.002036,-0.000432
14384.38135,13.772,7.281886,-0.000209,-0.001017,-0.002047,-0.00043
14385.631281,13.772,8.069932,-0.000207,-0.001011,-0.002052,-0.000427
14388.160683,13.772,7.942974,-0.000207,-0.00101,-0.00205,-0.000427
14390.677538,13.772,7.963319,-0.000211,-0.001012,-0.002049,-0.000434
14391.943666,13.772,8.117793,-0.000213,-0.001012,-0.002051,-0.000435
14394.458686,13.772,7.45012,-0.000219,-0.001015,-0.002049,-0.000444
14395.724843,13.772,8.082256,-0.000217,-0.001014,-0.002052,-0.000438
14398.239513,13.772,8.581484,-0.000217,-0.001013,-0.002048,-0.000443
14399.506037,13.772,7.983451,-0.000218,-0.001013,-0.002054,-0.000446
14402.036984999999,13.772,8.063823,-0.000216,-0.001011,-0.00205,-0.000441
14404.553603,13.772,8.307009,-0.000209,-0.001009,-0.002053,-0.000434
14405.817176999999,13.772,8.341962,-0.000208,-0.00101,-0.002049,-0.000434
14408.332906,13.772,7.739096,-0.000205,-0.001013,-0.002053,-0.000429
14409.58204,13.772,7.940637,-0.000206,-0.001015,-0.002047,-0.000428
