Temps (s),Depl (mm),Force (kN),Jauge 0,Jauge 1,Jauge 2,Jauge 3
13411.921783999998,9.306,7.223613,0.000531,0.00042,-0.002046,-0.000718
13414.423943999998,9.306,6.888847,0.000536,0.000422,-0.002045,-0.000714
13416.924556999998,9.306,7.077797,0.000542,0.000428,-0.002041,-0.000709
13418.171644999999,9.306,7.393387,0.00054,0.000425,-0.002046,-0.000712
13420.690112999999,9.306,6.714292,0.000538,0.000425,-0.002052,-0.000711
13421.940862,9.306,7.323373,0.000543,0.000429,-0.002053,-0.000711
13424.440383,9.306,7.320665,0.000562,0.000435,-0.002055,-0.000703
13426.957197999998,9.306,7.336123,0.000555,0.00043,-0.002053,-0.000703
13428.206282,9.306,7.597264,0.000554,0.000429,-0.002056,-0.000707
13430.703947999998,9.306,7.020958,0.000541,0.00042,-0.002059,-0.000714
13431.955541,9.306,7.734687,0.000533,0.000415,-0.002059,-0.000721
13434.472826999998,9.306,7.392378,0.000541,0.000413,-0.002062,-0.000728
13436.971055999998,9.306,7.056549,0.000528,0.000403,-0.002064,-0.000734
13438.221677999998,9.306,7.281515,0.000529,0.000405,-0.002059,-0.00073
13440.721247999998,9.306,6.998754,0.000534,0.000406,-0.002054,-0.000726
13441.971221999998,9.306,7.126243,0.000528,0.000403,-0.002062,-0.000734
13444.487275,9.306,7.424781,0.000521,0.000405,-0.002064,-0.000732
13447.018349999998,9.306,6.544784,0.000521,0.000402,-0.002059,-0.00073
13448.268471,9.306,7.520452,0.000522,0.000403,-0.002067,-0.000729
13450.784070999998,9.306,6.922366,0.000518,0.0004,-0.00207,-0.000731
13452.034097,9.306,7.013999,0.000515,0.0004,-0.002076,-0.000733
13454.548728999998,9.306,6.980481,0.000516,0.000398,-0.002066,-0.000742
13457.049407999999,9.306,6.850441,0.000518,0.000404,-0.002068,-0.000735
13458.300184,9.306,6.71886,0.000515,0.000403,-0.002072,-0.000735
13460.814423,9.306,6.766244,0.000513,0.000398,-0.002079,-0.000742
13462.065446999999,9.306,7.386428,0.000514,0.0004,-0.002069,-0.000741
13464.580547999998,9.306,6.955514,0.000506,0.000389,-0.002071,-0.000752
13467.080134,9.306,6.954717,0.000509,0.000389,-0.002071,-0.000753
13468.331037999998,9.306,7.316043,0.000515,0.000389,-0.002067,-0.000755
13470.831040999998,9.306,7.198009,0.000513,0.000395,-0.002072,-0.000743
13472.080069,9.306,6.932778,0.000509,0.000392,-0.002078,-0.000749
13474.579407,9.306,6.41246,0.00052,0.000404,-0.002075,-0.000736
13477.081341999998,9.306,6.854585,0.000522,0.000409,-0.002081,-0.00073
13478.346672999998,9.306,7.181701,0.000519,0.000402,-0.002077,-0.000738
13480.861502,9.306,6.742127,0.000502,0.000388,-0.002074,-0.000758
13482.128179,9.306,7.415432,0.00051,0.000391,-0.002078,-0.000755
13484.643041,9.306,6.962313,0.000514,0.000394,-0.002074,-0.000745
13487.143984999999,9.306,6.922845,0.00052,0.000403,-0.002078,-0.000738
13488.393494999998,9.306,6.981649,0.000519,0.000403,-0.002075,-0.000734
13490.910125999999,9.306,6.933681,0.00052,0.000405,-0.002082,-0.000735
13492.158995999998,9.306,6.652035,0.000522,0.000407,-0.002077,-0.000731
13494.658979999998,9.306,7.194981,0.000521,0.000405,-0.002074,-0.000732
13497.158704999998,9.306,7.292139,0.000514,0.000402,-0.002078,-0.000736
13498.407715999998,9.306,7.184092,0.000512,0.000397,-0.002079,-0.000745
13500.907809999999,9.306,6.991582,0.000498,0.000381,-0.002065,-0.000761
13502.158244999999,9.306,7.152272,0.000508,0.000386,-0.002074,-0.000761
13504.658435,9.306,7.229828,0.000514,0.000399,-0.002076,-0.000742
13507.158676,9.306,7.112325,0.000513,0.000402,-0.002082,-0.000735
13508.408164999999,9.306,6.944677,0.000513,0.000401,-0.002076,-0.000742
13510.920693999999,9.306,6.955938,0.000516,0.000404,-0.00208,-0.000732
13512.158833999998,9.306,6.920029,0.000511,0.000401,-0.002084,-0.000733
13514.674457,9.306,6.702128,0.000505,0.000396,-0.002085,-0.000741
13515.924598999998,9.306,6.728953,0.000512,0.0004,-0.002089,-0.000741
13518.440099,9.306,6.854319,0.000509,0.000402,-0.002075,-0.000737
13520.940582,9.306,7.10611,0.000511,0.000398,-0.002076,-0.000741
13522.189971,9.306,6.599286,0.000512,0.0004,-0.002083,-0.000741
13524.690211,9.306,7.263453,0.000513,0.000396,-0.002085,-0.00074
13525.939960999998,9.306,7.417982,0.000515,0.000394,-0.002079,-0.000742
13528.455570999999,9.306,7.236362,0.000511,0.000393,-0.002084,-0.00075
13530.957201999998,9.306,7.479549,0.000502,0.000385,-0.002082,-0.000753
13532.205682,9.306,6.69639,0.00049,0.00038,-0.002076,-0.000759
13534.706202,9.306,7.389881,0.000488,0.000376,-0.002082,-0.000766
13535.971608999998,9.306,6.961251,0.000489,0.000378,-0.002089,-0.000763
13538.486778999999,9.306,6.813255,0.000492,0.000382,-0.002085,-0.000757
13540.987014999999,9.306,7.920822,0.000501,0.000388,-0.00208,-0.000748
13542.253424999999,9.306,7.006881,0.000504,0.000393,-0.002079,-0.000746
13544.752687999999,9.306,7.240452,0.000518,0.0004,-0.002073,-0.000738
13546.003566,9.306,6.878755,0.00052,0.000401,-0.002072,-0.000736
13548.502819999998,9.306,6.990361,0.00052,0.000403,-0.002069,-0.000735
13551.018607999998,9.306,7.321462,0.000523,0.000409,-0.002063,-0.000729
13552.283906999999,9.306,7.087677,0.000527,0.000412,-0.002061,-0.000726
13554.799820999999,9.306,7.712483,0.000533,0.000415,-0.002056,-0.000721
13556.048767999999,9.306,7.066005,0.000537,0.000416,-0.002062,-0.000721
13558.565537999999,9.306,7.014902,0.000537,0.000421,-0.002055,-0.000715
13561.066442,9.306,7.243587,0.000553,0.000426,-0.002061,-0.000715
13562.33075,9.306,7.548605,0.000552,0.00043,-0.002061,-0.000714
13564.831054999999,9.306,6.744836,0.000551,0.00043,-0.002062,-0.000713
13566.079528999999,9.306,6.918861,0.000554,0.000431,-0.00206,-0.000709
13568.597929,9.306,6.848688,0.000559,0.000432,-0.002065,-0.000709
13571.112020999999,9.306,6.969272,0.000562,0.00043,-0.002064,-0.000711
13572.378702999998,9.306,7.279284,0.00056,0.000429,-0.002063,-0.000711
13574.877457999999,9.306,7.618512,0.000557,0.000428,-0.00206,-0.000712
13576.127928999998,9.306,7.329961,0.000558,0.00043,-0.00206,-0.00071
13578.627561999998,9.306,7.117266,0.000554,0.000433,-0.002057,-0.000709
13581.128213999998,9.306,6.930228,0.00055,0.00043,-0.002054,-0.000709
13582.378185999998,9.306,7.261913,0.000552,0.000432,-0.002062,-0.00071
13584.878071,9.306,7.035088,0.000554,0.000434,-0.002058,-0.000707
13586.127814,9.306,7.016868,0.000555,0.000432,-0.002047,-0.000708
13588.627514999998,9.306,6.483802,0.000556,0.000435,-0.002046,-0.000708
13591.128169,9.306,6.928741,0.000561,0.000435,-0.002046,-0.000708
13592.37847,9.306,7.379098,0.000562,0.000436,-0.002055,-0.000709
13594.892699999999,9.306,7.253255,0.000554,0.000433,-0.002048,-0.00071
13596.142770999999,9.306,6.943136,0.000552,0.000432,-0.002054,-0.000708
13598.643575999999,9.306,6.897506,0.000549,0.000431,-0.002049,-0.00071
13601.158929,9.306,7.244065,0.000547,0.000432,-0.002048,-0.000713
13602.408076,9.306,7.376654,0.000548,0.000431,-0.00205,-0.00071
13604.907780999998,9.306,7.458991,0.000547,0.000429,-0.002053,-0.000715
13606.159811999998,9.306,6.971078,0.000545,0.000427,-0.002049,-0.000716
13608.673708999999,9.306,7.364649,0.000547,0.00043,-0.002049,-0.000711
13611.174192999999,9.306,6.772884,0.000556,0.000432,-0.002048,-0.000707
13612.424605999999,9.306,7.006244,0.000559,0.000435,-0.002056,-0.000706
13614.939991,9.306,6.840561,0.00056,0.000439,-0.002047,-0.0007
13616.185242,9.306,7.333095,0.000561,0.000442,-0.002048,-0.000699
13618.674743,9.306,7.0821,0.00056,0.000443,-0.00205,-0.000695
13621.174479999998,9.306,6.817453,0.000562,0.000445,-0.002055,-0.000693
13622.423963999998,9.306,7.105473,0.000563,0.000444,-0.002049,-0.000696
13624.92356,9.306,6.929219,0.000564,0.000444,-0.00205,-0.000697
13626.174927999999,9.306,6.810281,0.000565,0.000441,-0.002053,-0.000698
13628.690175999998,9.306,6.977771,0.000566,0.000444,-0.002052,-0.000699
13629.955211999999,9.306,7.613838,0.000568,0.000443,-0.002051,-0.000695
13632.471171999998,9.306,7.175752,0.000567,0.000447,-0.002045,-0.000695
13634.972149,9.306,6.664305,0.00057,0.000449,-0.002046,-0.000694
13636.221716999999,9.306,7.670676,0.000569,0.000447,-0.002046,-0.000695
13638.736868999998,9.306,7.668552,0.000571,0.000448,-0.002052,-0.000691
13639.987505999998,9.306,6.767519,0.000572,0.000445,-0.002045,-0.000691
13642.487082999998,9.306,6.849538,0.000571,0.000445,-0.002048,-0.000694
13644.986286,9.306,7.374901,0.000572,0.000444,-0.002049,-0.000698
13646.236872999998,9.306,6.488689,0.000574,0.000444,-0.002048,-0.000697
13648.737492999999,9.306,7.023721,0.000572,0.000441,-0.002043,-0.000698
13649.986631,9.306,6.642898,0.000568,0.000441,-0.002044,-0.000697
13652.487777999999,9.306,7.332085,0.000564,0.000439,-0.002045,-0.0007
13654.987912999999,9.306,6.754823,0.000553,0.000434,-0.002045,-0.000706
13656.237126999999,9.306,6.976708,0.000555,0.000433,-0.002035,-0.000706
13658.736678999998,9.306,7.307332,0.000549,0.000434,-0.002037,-0.000707
13659.987987999999,9.306,7.190253,0.00055,0.000434,-0.002042,-0.000704
13662.503912999999,9.306,7.316202,0.000551,0.000434,-0.002041,-0.000703
13665.017917999998,9.306,6.948874,0.000555,0.000436,-0.002043,-0.000701
13666.267725999998,9.306,7.098302,0.000552,0.000435,-0.002049,-0.000702
13668.783825999999,9.306,6.973415,0.000553,0.000438,-0.00204,-0.000696
13670.033956,9.306,7.198381,0.000555,0.00044,-0.002047,-0.0007
13672.534437999999,9.306,7.091236,0.000552,0.000437,-0.002045,-0.0007
13675.04985,9.306,6.893522,0.000554,0.000436,-0.002047,-0.0007
13676.314584,9.306,7.060215,0.000556,0.000437,-0.002046,-0.0007
13678.815666999999,9.306,6.749511,0.000555,0.000442,-0.002047,-0.000698
13680.079437999999,9.306,7.392696,0.000554,0.000441,-0.002044,-0.000697
13682.579898999998,9.306,6.518436,0.000558,0.000446,-0.002046,-0.000692
13685.095698999998,9.306,7.259257,0.000564,0.000445,-0.00204,-0.000692
13686.346145,9.306,6.93979,0.000565,0.000444,-0.002038,-0.000695
13688.862555999998,9.306,7.201834,0.000564,0.000447,-0.002041,-0.000693
13690.111789999999,9.306,6.873601,0.000561,0.000446,-0.002034,-0.00069
13692.627632999998,9.306,6.83068,0.000557,0.000445,-0.002035,-0.000691
13695.127034999998,9.306,6.791211,0.000563,0.000446,-0.002037,-0.000689
13696.378138999999,9.306,6.679763,0.000565,0.000448,-0.002035,-0.000687
13698.892995999999,9.306,7.327145,0.000564,0.000447,-0.002032,-0.00069
13700.143454999998,9.306,7.19514,0.000565,0.000446,-0.002034,-0.000692
13702.658725,9.306,6.769856,0.000569,0.000446,-0.002035,-0.000692
13705.158465999999,9.306,7.498035,0.000576,0.000451,-0.002041,-0.000688
13706.42392,9.306,6.617559,0.000574,0.000452,-0.002043,-0.000688
13708.923913999999,9.306,7.475299,0.000573,0.000453,-0.002039,-0.000688
13710.190459999998,9.306,6.70882,0.000574,0.00045,-0.002038,-0.000688
13712.706660999998,9.306,6.993335,0.000578,0.000455,-0.002045,-0.000686
13713.955525999998,9.306,7.091449,0.000579,0.000453,-0.002041,-0.000685
13716.456019,9.306,6.865208,0.000582,0.000454,-0.002038,-0.000689
13718.972297999999,9.306,6.665899,0.000578,0.000454,-0.002042,-0.000688
13720.220043,9.306,6.924703,0.000574,0.000454,-0.002037,-0.000689
13722.721714,9.306,6.689059,0.000572,0.000448,-0.002036,-0.000691
13723.971787999999,9.306,7.247199,0.000572,0.000446,-0.002041,-0.000693
13726.486515999999,9.306,7.13623,0.000565,0.000443,-0.002033,-0.000697
13729.001994999999,9.306,7.399178,0.000556,0.000437,-0.002031,-0.0007
13730.268961999998,9.306,6.707811,0.000552,0.000436,-0.002037,-0.000704
13732.768665,9.306,6.946271,0.00055,0.000432,-0.002043,-0.000707
13734.018662999999,9.306,6.807412,0.000543,0.000424,-0.002038,-0.000712
13736.550478999998,9.306,6.790839,0.000528,0.000416,-0.002053,-0.000723
13739.064161999999,9.306,7.294316,0.000534,0.00042,-0.002043,-0.000715
13740.315838999999,9.306,7.104411,0.000528,0.000417,-0.002044,-0.000721
13742.814167999999,9.306,7.220373,0.000522,0.000413,-0.002053,-0.000725
13744.064967999999,9.306,7.112857,0.000524,0.000412,-0.002046,-0.000722
13746.580616,9.306,6.95222,0.00053,0.000416,-0.002062,-0.000725
13749.080297999999,9.306,7.499894,0.000526,0.000416,-0.002066,-0.000723
13750.345635999998,9.306,7.07562,0.000523,0.000412,-0.002066,-0.000726
13750.612509999999,9.306,7.021755,0.000522,0.000405,-0.002063,-0.000731
13751.857529999997,9.306,6.998063,0.000519,0.000405,-0.002062,-0.00073
13753.109345999997,9.306,7.089271,0.000518,0.000404,-0.002069,-0.000733
13755.624542999998,9.306,7.140532,0.000511,0.000397,-0.002076,-0.000737
13756.889615999999,9.306,6.773575,0.000511,0.000394,-0.002073,-0.00074
13759.404739999998,9.306,7.217345,0.000509,0.000396,-0.002069,-0.000744
13761.936000999998,9.306,7.401886,0.000519,0.000406,-0.002059,-0.000731
13763.187443999997,9.306,7.041569,0.000516,0.000396,-0.002068,-0.000739
13765.702226999998,9.306,6.562367,0.000518,0.0004,-0.00207,-0.000731
13766.952915999998,9.306,6.694372,0.000519,0.000398,-0.002072,-0.000731
13769.484205999997,9.306,6.652832,0.000529,0.000407,-0.002073,-0.000722
13771.983748999999,9.306,6.847945,0.00052,0.0004,-0.002079,-0.000723
13773.249722999999,9.306,6.685022,0.000515,0.000397,-0.002084,-0.000728
13775.749576999999,9.306,6.63323,0.000521,0.000393,-0.002081,-0.000732
13777.014091,9.306,6.823987,0.000522,0.00039,-0.002077,-0.000732
13779.530215999997,9.306,6.975328,0.000524,0.000397,-0.002077,-0.000724
13782.031358999999,9.306,7.003907,0.000519,0.000387,-0.002082,-0.00073
13783.293613999998,9.306,6.58234,0.000511,0.000379,-0.002071,-0.000734
13785.795578999998,9.306,7.067333,0.000514,0.00038,-0.002078,-0.000736
13787.045692999998,9.305,6.688104,0.000518,0.000384,-0.002077,-0.000729
13789.545699999999,9.304,6.953813,0.000528,0.000386,-0.002066,-0.000727
13792.046743999997,9.303,7.138726,0.000524,0.000378,-0.00208,-0.000735
13793.310969999999,9.303,6.677905,0.000528,0.000382,-0.002075,-0.000727
13795.812314999997,9.302,6.545103,0.000529,0.000375,-0.002078,-0.000732
13797.077330999999,9.302,6.406245,0.000532,0.000378,-0.002078,-0.000729
13799.593349999997,9.3,7.120613,0.000546,0.000385,-0.002069,-0.000715
13800.858809999998,9.3,6.253629,0.000544,0.000382,-0.002074,-0.000718
13803.359813999998,9.299,6.141704,0.000532,0.000374,-0.00208,-0.000727
13805.889316999997,9.298,6.134851,0.000524,0.000362,-0.002067,-0.000732
13807.139665999997,9.298,6.561889,0.000524,0.000364,-0.002077,-0.000727
13809.640023999998,9.297,6.31695,0.000546,0.000373,-0.002084,-0.000717
13810.904705999998,9.296,6.35355,0.000549,0.000373,-0.002079,-0.000717
13813.404879999998,9.295,6.422448,0.000545,0.000364,-0.002077,-0.000726
13815.922250999998,9.294,6.043271,0.000565,0.000378,-0.002082,-0.000713
13817.185756999997,9.294,6.096286,0.00057,0.000385,-0.002081,-0.000705
13819.686025999998,9.293,6.035197,0.000569,0.000389,-0.002083,-0.000695
13820.936884999997,9.293,5.934958,0.000574,0.000391,-0.002087,-0.000691
13823.452314999999,9.292,6.163377,0.000576,0.000386,-0.002092,-0.00069
13825.968104999998,9.291,6.413576,0.000577,0.000381,-0.002092,-0.000694
13827.233154999998,9.29,5.978305,0.000587,0.000381,-0.002093,-0.000693
13829.732570999999,9.289,5.907282,0.000583,0.000381,-0.002088,-0.000691
13830.999996999999,9.289,5.904998,0.000581,0.000381,-0.002089,-0.000691
13833.514955999999,9.288,6.095808,0.000581,0.000379,-0.002087,-0.00069
13836.014291999998,9.287,5.719926,0.000587,0.000387,-0.002078,-0.000681
13837.280606999999,9.287,6.024892,0.000595,0.000388,-0.002078,-0.000677
13839.811414999998,9.286,5.860005,0.000599,0.000383,-0.002078,-0.000676
13841.078176999998,9.285,5.527204,0.000592,0.000379,-0.002079,-0.000678
13843.577344999998,9.284,5.767043,0.000585,0.000364,-0.00208,-0.000694
13844.827577999999,9.284,5.610126,0.000579,0.000364,-0.00209,-0.000693
13847.327404999998,9.283,5.577191,0.000582,0.000362,-0.002095,-0.000688
13849.859816999999,9.282,5.452251,0.000596,0.000376,-0.002083,-0.000676
13851.108449999998,9.282,5.477058,0.000601,0.00038,-0.002085,-0.000673
13853.625299999998,9.281,5.618784,0.00061,0.000378,-0.002079,-0.000675
13854.890634999998,9.281,5.770869,0.000618,0.000378,-0.002072,-0.000673
13857.404495999997,9.279,5.267285,0.000613,0.000367,-0.002075,-0.000677
13859.921918999999,9.279,5.550046,0.000602,0.000362,-0.002082,-0.000679
13861.185698999998,9.278,5.202955,0.000596,0.000358,-0.002079,-0.000685
13863.685491999999,9.277,5.063714,0.000597,0.000358,-0.002088,-0.000684
13864.936082999999,9.277,5.116581,0.000602,0.000362,-0.002083,-0.000681
13867.436539999999,9.276,5.692994,0.000611,0.00037,-0.002083,-0.000669
13869.937059999998,9.274,5.177404,0.000619,0.000371,-0.002079,-0.000666
13871.186490999999,9.274,5.032809,0.000623,0.00037,-0.002079,-0.000664
13873.686288999997,9.273,4.941476,0.000631,0.000374,-0.002073,-0.000657
13874.935455999997,9.273,5.016714,0.000638,0.000377,-0.002072,-0.000653
13877.435909999998,9.272,5.059954,0.000641,0.000384,-0.002066,-0.000648
13879.952451999998,9.271,5.032331,0.000649,0.000386,-0.002058,-0.000647
13881.202314999999,9.271,5.003115,0.000654,0.000387,-0.002058,-0.000643
13883.702787999999,9.27,5.177616,0.000671,0.000393,-0.002064,-0.000634
13884.968892999997,9.269,5.071003,0.000675,0.000393,-0.002063,-0.000629
13887.499561999999,9.268,4.997213,0.000684,0.000399,-0.002068,-0.000627
13890.014809999999,9.268,5.082318,0.000684,0.000397,-0.002067,-0.000625
13891.279657999998,9.267,4.887617,0.000688,0.000401,-0.002062,-0.000622
13893.796309999998,9.266,4.951195,0.000699,0.000405,-0.002064,-0.000618
13895.061283999998,9.266,4.663794,0.000699,0.000403,-0.002061,-0.000617
13897.592495999997,9.264,4.985711,0.000706,0.000408,-0.002067,-0.000615
13898.842185999998,9.264,5.01443,0.000712,0.000407,-0.002061,-0.000614
13901.358388999999,9.263,4.488816,0.000714,0.000409,-0.00206,-0.000611
13903.875296999999,9.262,5.005272,0.000714,0.000408,-0.00206,-0.000607
13905.139682999998,9.261,4.350179,0.000714,0.000404,-0.00206,-0.000606
13907.672325999998,9.261,4.456565,0.000709,0.000404,-0.002062,-0.000609
13908.937419999998,9.26,4.699986,0.000714,0.000405,-0.002064,-0.000609
13911.435839999998,9.259,4.395162,0.000713,0.000402,-0.002055,-0.000606
13913.951351999998,9.258,4.319297,0.000721,0.000403,-0.002057,-0.000606
13915.217203999999,9.258,4.477144,0.000722,0.000403,-0.002057,-0.000605
13917.717538999997,9.257,4.56571,0.000724,0.000402,-0.00206,-0.000603
13918.983242999999,9.256,4.329902,0.000728,0.0004,-0.002063,-0.000603
13921.512652999998,9.255,5.421909,0.000728,0.000401,-0.002057,-0.000602
13924.013580999997,9.254,4.359272,0.000726,0.000398,-0.002053,-0.000599
13925.264409999998,9.254,4.941396,0.000728,0.000398,-0.002059,-0.000599
13927.792434999998,9.253,5.431427,0.000732,0.000398,-0.002058,-0.000596
13929.045192999998,9.252,4.071478,0.000733,0.000395,-0.002059,-0.000593
13931.546375999998,9.251,4.039965,0.000737,0.000393,-0.002055,-0.000593
13934.046372999997,9.25,4.077622,0.000739,0.000395,-0.002051,-0.000595
13935.308375999999,9.25,3.88702,0.000744,0.000393,-0.002052,-0.000594
13937.827299999999,9.249,4.193101,0.000751,0.000398,-0.00205,-0.000587
13939.074607999999,9.248,3.914973,0.000753,0.000399,-0.002048,-0.000585
13941.593160999999,9.247,3.960047,0.000758,0.000404,-0.002048,-0.00058
13942.859338999999,9.246,3.985252,0.00076,0.000404,-0.002054,-0.00058
13945.389469999998,9.246,3.941436,0.000765,0.000403,-0.002045,-0.000575
13947.874366999999,9.245,4.339691,0.000755,0.000399,-0.002049,-0.000579
13949.125173999999,9.244,3.73703,0.000754,0.000399,-0.002045,-0.000575
13951.639925999998,9.243,3.318472,0.000752,0.000399,-0.002045,-0.000574
13952.889810999997,9.242,4.171641,0.000751,0.000399,-0.002033,-0.000572
13955.389275999998,9.241,3.832264,0.000755,0.000395,-0.002037,-0.000571
13957.905781999998,9.24,3.865284,0.000765,0.000393,-0.002039,-0.000574
13959.170469999997,9.24,3.949256,0.000768,0.000395,-0.002037,-0.000569
13961.686228999999,9.237,3.66656,0.000769,0.000393,-0.00204,-0.000572
13962.938396999998,9.237,4.322464,0.000771,0.000396,-0.002038,-0.000568
13965.436351999999,9.236,3.513822,0.000775,0.000399,-0.002046,-0.000567
13967.952435999998,9.235,3.849135,0.000774,0.000395,-0.002037,-0.000567
13969.202562999999,9.235,3.774145,0.000774,0.000396,-0.002039,-0.000564
13971.702291999998,9.234,3.71131,0.000776,0.000396,-0.002043,-0.000561
13972.952686999999,9.234,3.523429,0.00078,0.000398,-0.002043,-0.000558
13975.483098999997,9.233,3.499089,0.000783,0.000396,-0.002042,-0.000556
13977.983482999998,9.232,3.470186,0.000779,0.000393,-0.002038,-0.000559
13979.234185999998,9.231,3.426306,0.000782,0.000393,-0.00204,-0.000559
13981.749287999999,9.23,3.464817,0.00079,0.000394,-0.002036,-0.000555
13983.014729999999,9.23,3.324414,0.000795,0.000396,-0.002041,-0.000555
13985.529282999998,9.229,3.079518,0.000799,0.000396,-0.002039,-0.00055
13988.016088999999,9.228,3.949744,0.000809,0.000398,-0.002044,-0.00055
13989.281241999997,9.227,3.056472,0.000811,0.000399,-0.002045,-0.000548
13991.795779999999,9.226,3.378601,0.000813,0.000398,-0.002042,-0.000546
13993.045809999998,9.226,2.919846,0.000811,0.0004,-0.00204,-0.000543
13995.546671999999,9.225,3.213634,0.000813,0.000397,-0.00204,-0.000541
13996.811357999999,9.224,3.225009,0.000816,0.000396,-0.002039,-0.00054
13999.328253999998,9.223,3.106033,0.00082,0.000395,-0.002043,-0.000543
14001.827906999999,9.222,3.057559,0.000827,0.000397,-0.002044,-0.000542
14003.092177999999,9.222,3.140841,0.000831,0.000398,-0.002041,-0.000542
14005.606519999998,9.221,3.129626,0.00084,0.0004,-0.002048,-0.000541
14006.859403999999,9.22,3.06556,0.000838,0.000398,-0.002044,-0.000538
14009.373179999999,9.22,3.146449,0.00084,0.000397,-0.002041,-0.000539
14011.874747999998,9.218,2.941056,0.000844,0.000399,-0.002042,-0.000538
14013.139660999997,9.218,3.062875,0.000847,0.000397,-0.002043,-0.000539
14015.671352999998,9.217,2.73405,0.000847,0.000398,-0.00204,-0.000536
14016.921896999998,9.216,2.842723,0.000849,0.0004,-0.002042,-0.000535
14019.451983999998,9.215,2.892019,0.000848,0.000398,-0.002039,-0.000535
14021.966950999999,9.214,2.762815,0.000856,0.000396,-0.002042,-0.000535
14023.217649999999,9.214,2.882035,0.000856,0.000397,-0.002037,-0.000535
14025.702551999999,9.213,3.03072,0.000853,0.000395,-0.002042,-0.000536
14026.967411999998,9.212,3.252135,0.000853,0.000392,-0.002039,-0.000537
14029.467405999998,9.211,2.837259,0.000851,0.000388,-0.002038,-0.000539
14031.967649999999,9.21,2.779819,0.000856,0.00039,-0.002035,-0.000534
14033.232304999998,9.21,2.900837,0.000859,0.000392,-0.002033,-0.000531
14035.734331999998,9.209,2.761218,0.000863,0.000394,-0.002034,-0.000527
14036.998999999998,9.208,2.777267,0.000866,0.000395,-0.002038,-0.000527
14039.499245999998,9.207,3.203618,0.000863,0.000394,-0.002038,-0.000522
14042.014370999997,9.206,2.602984,0.000861,0.000395,-0.00203,-0.000522
14043.265504999998,9.205,2.632078,0.000864,0.000396,-0.002034,-0.000519
14045.779394999998,9.204,2.65966,0.000872,0.000397,-0.002036,-0.000513
14047.029625999998,9.204,2.972893,0.000873,0.000397,-0.002033,-0.000513
14049.530535999998,9.203,2.573603,0.000876,0.000396,-0.002032,-0.000514
14052.030275999998,9.202,2.51645,0.000881,0.000395,-0.002033,-0.000512
14053.281400999998,9.201,2.556276,0.000885,0.000396,-0.00204,-0.000512
14055.796114999997,9.2,2.529289,0.000889,0.000396,-0.002034,-0.000509
14057.045292999997,9.2,2.6017,0.000897,0.000397,-0.00204,-0.000508
14059.560597999998,9.199,2.420504,0.000893,0.000396,-0.002038,-0.000511
14060.810184999998,9.198,2.452336,0.000887,0.000391,-0.00203,-0.000514
14063.311960999998,9.197,2.334947,0.00089,0.000391,-0.002029,-0.000515
14065.827522999998,9.196,2.342172,0.000898,0.000393,-0.002034,-0.000509
14067.092373999998,9.196,2.514248,0.000901,0.000393,-0.002031,-0.000507
14069.592114,9.195,2.345292,0.000904,0.000393,-0.002033,-0.000507
14070.843059999997,9.194,2.306877,0.000908,0.000394,-0.002037,-0.000508
14073.359036999998,9.193,2.318702,0.000912,0.000392,-0.002032,-0.000508
14075.874108999998,9.192,2.346172,0.000914,0.000393,-0.002033,-0.000505
14077.124402999998,9.192,2.301725,0.000916,0.000392,-0.002036,-0.000504
14079.639497999999,9.191,2.326363,0.000919,0.000392,-0.002029,-0.000505
14080.890720999998,9.19,2.223213,0.000919,0.000394,-0.002035,-0.000503
14083.418125999999,9.189,2.012095,0.000926,0.000396,-0.002027,-0.000503
14085.937277999998,9.188,2.134764,0.000931,0.000393,-0.002029,-0.000501
14087.202044999998,9.188,2.114089,0.000933,0.000394,-0.002028,-0.000497
14089.703138999997,9.187,2.089738,0.000932,0.000392,-0.002032,-0.000499
14090.967126999998,9.186,2.058803,0.000931,0.00039,-0.002035,-0.000503
14093.467973999997,9.186,1.286857,0.000932,0.000391,-0.002034,-0.000503
14095.998748999998,9.184,2.107394,0.000938,0.000388,-0.002029,-0.000504
14097.249492999998,9.183,2.053821,0.000934,0.000387,-0.002029,-0.000506
14099.781354999997,9.182,2.00931,0.000925,0.000383,-0.00203,-0.000507
14101.046067999998,9.182,2.037714,0.000919,0.000381,-0.002029,-0.000507
14103.561354999998,9.181,1.865893,0.000923,0.000379,-0.002037,-0.000511
14104.811511999998,9.18,1.910807,0.000911,0.000365,-0.002045,-0.000527
14107.327421999998,9.18,1.680782,0.000901,0.000355,-0.002041,-0.000534
14109.859218999998,9.178,1.877475,0.000908,0.000358,-0.002044,-0.00053
14111.109036999998,9.177,1.955621,0.000909,0.000357,-0.00204,-0.00053
14113.639595999999,9.176,1.772287,0.000913,0.000358,-0.002053,-0.000527
14114.890274999998,9.175,1.808872,0.000908,0.000355,-0.002047,-0.00053
14117.421852999998,9.174,1.812024,0.000907,0.000349,-0.002053,-0.000537
14119.937454999997,9.173,1.746759,0.000901,0.000341,-0.002049,-0.000547
14121.186469999999,9.173,1.674559,0.000903,0.000337,-0.002054,-0.000547
14123.685993999998,9.172,1.587903,0.000896,0.000328,-0.002053,-0.000554
14124.952156999998,9.171,1.718673,0.000891,0.000329,-0.00205,-0.000552
14127.468337999999,9.17,1.666877,0.000904,0.000334,-0.002057,-0.000549
